,Month,DayofMonth,DayOfWeek,CRSDepTime,UniqueCarrier,Class
8764,1,6,7,1910,WN,0
8772,1,6,7,1645,WN,0
8774,1,6,7,1655,WN,0
8776,1,6,7,1005,WN,0
8779,1,6,7,1850,WN,0
8781,1,6,7,1445,WN,0
8785,1,6,7,1555,WN,0
8786,1,6,7,1840,WN,0
8790,1,6,7,1750,WN,0
8795,1,6,7,1835,WN,0
8797,1,6,7,1535,WN,1
8798,1,6,7,900,WN,0
8803,1,6,7,1905,WN,0
8804,1,6,7,1245,WN,0
8806,1,6,7,1940,WN,0
8811,1,6,7,1410,WN,0
